1936	NUM
yılındayız	NOUN
.	PUNCT

Adeta	ADV
kendimden	NOUN
geçmiş	ADJ
bir	DET
haldeyim	VERB
.	PUNCT

O	PRON
nasıl	ADV
derse	VERB
desin	ADJ
uğraştığı	VERB
sanatın	NOUN
kendisine	PRON
emanet	NOUN
olduğunu	VERB
söyleyen	VERB
üstadları	NOUN
vardı	VERB
.	PUNCT

Ahmed	PROPN
Rasim	NOUN
,	PUNCT
Büyükada'ya	PROPN
gidip	VERB
birkaç	DET
gün	NOUN
kalmayı	VERB
tasarlamıştı	VERB
.	PUNCT

Rüzgâr	NOUN
yine	ADV
güçlü	ADV
esiyordu	VERB
.	PUNCT

Öte	NOUN
yandan	ADJ
Sarı	ADJ
-	PUNCT
Lacivertliler	NOUN
,	PUNCT
yarın	NOUN
Samandıra	PROPN
Tesisleri'nde	NOUN
Türk	ADJ
Telekom	PROPN
Lig	PROPN
A	INTJ
takımlarından	NOUN
Kocaelispor'la	PROPN
saat	NOUN
19.30'da	PROPN
bir	DET
hazırlık	NOUN
maçı	NOUN
yapacak	VERB
.	PUNCT

Peki	ADV
kim	PRON
bu	DET
küçük	ADJ
ve	CCONJ
basit	ADJ
sebepleri	NOUN
devleştirerek	VERB
aramıza	ADJ
sokup	VERB
duruyor	VERB
?	PUNCT

Meşrutiyetin	PROPN
ilanından	NOUN
önceki	ADP
siyasi	ADJ
faaliyetlere	NOUN
katıldı	VERB
.	PUNCT

-	PUNCT
Öger	PROPN
Prodüksiyon	PROPN
.	PUNCT

'Yalnız	ADV
,	PUNCT
neden	NOUN
yaşamak	VERB
ıstırap	NOUN
verici	VERB
bir	NUM
şey	NOUN
?	PUNCT

1978	NUM
yılında	NOUN
,	PUNCT
Unesco	PROPN
Yürütme	VERB
Kurulu'na	NOUN
,	PUNCT
Türkiye'yi	PROPN
temsil	NOUN
edecek	VERB
üye	NOUN
olarak	ADP
seçilmiştim	VERB
.	PUNCT

Yatağan	PROPN
,	PUNCT
Milas	PROPN
ve	CCONJ
Akılcılık	PROPN
...	PUNCT

"	PUNCT
Yeni	ADV
emekli	ADJ
olmuş	VERB
general	ADJ
bir	DET
dostum	NOUN
,	PUNCT
taşındığı	VERB
95	NUM
metrekarelik	NOUN
evinde	NOUN
,	PUNCT
aldığı	VERB
plaketleri	NOUN
asacak	VERB
duvar	NOUN
bulamadığı	VERB
gibi	ADP
bunları	PRON
yerleştirdiği	VERB
sandıkları	VERB
koyacak	VERB
yer	NOUN
olmadığından	VERB
yakındı	ADJ
,	PUNCT
'Ne	NOUN
yapayım	VERB
?	PUNCT
'	PUNCT
dedi	VERB
."	PUNCT

Bu	DET
işe	NOUN
bir	DET
çözüm	NOUN
bulacağınızı	NOUN
ümit	NOUN
ediyor	VERB
saygılar	NOUN
sunuyorum	VERB
.	PUNCT

1966	NUM
yılında	NOUN
Bafa	PROPN
gölünün	NOUN
kuzeyinde	NOUN
yer	NOUN
alan	VERB
Kayalık	NOUN
Beşparmak	VERB
dağlarına	NOUN
tırmanıyorduk	VERB
.	PUNCT

Ama	CCONJ
beni	PRON
basketbol	NOUN
takımına	NOUN
almadılar	VERB
.	PUNCT

Bundan	ADV
sonra	ADP
"	PUNCT
çağdaş	ADJ
olimpiyatlar	NOUN
"	PUNCT
adıyla	NOUN
anıldı	VERB
.	PUNCT

"Müjdeler	NOUN
var	ADJ
yurdumun	NOUN
toprağına	NOUN
taşına	ADJ
,	PUNCT

Onun	PRON
için	ADP
yol	NOUN
arkadaşlarımızı	NOUN
titizlikle	ADV
seçer	VERB
,	PUNCT
kendilerini	PRON
iyice	ADV
sınarız	VERB
.	PUNCT

Savcı	NOUN
,	PUNCT
petrol	NOUN
tankerinin	NOUN
Hintli	NOUN
kaptanının	NOUN
da	CCONJ
olayda	NOUN
bir	DET
ihmali	NOUN
bulunup	VERB
bulunmadığını	VERB
araştırıyor	VERB
.	PUNCT

Kahvaltıya	NOUN
kadar	ADP
2	NUM
saat	NOUN
çalışırım	VERB
.	PUNCT

"Neden	ADV
?	PUNCT
"	PUNCT
diye	ADP
sordum	VERB
.	PUNCT

Bu	DET
korkular	NOUN
,	PUNCT
hayatımızın	NOUN
çeşitli	ADJ
dönemlerinde	NOUN
değişiklikler	NOUN
gösterebilir	VERB
.	PUNCT

Örneğin	CCONJ
,	PUNCT
bu	DET
alanda	NOUN
Mars	PROPN
,	PUNCT
bizi	PRON
aşırı	ADV
sahip	NOUN
olmacı	NOUN
biri	PRON
yaparken	VERB
,	PUNCT
miras	NOUN
konusunda	NOUN
engeller	NOUN
çıkarPotir	VERB
.	PUNCT

Tapınakta	NOUN
panik	ADJ
var	ADJ

Arabalarımıza	NOUN
kartondan	NOUN
garaj	NOUN
yaparız	VERB
.	PUNCT

İçindeki	NOUN
isimler	NOUN
ve	CCONJ
telefon	NOUN
numaralarından	NOUN
yola	NOUN
çıkarak	VERB
başka	ADJ
operasyonlar	NOUN
yaptık	VERB
,	PUNCT
ama	CCONJ
bunlar	PRON
ayrı	ADJ
bir	DET
öykü	NOUN
."	PUNCT

İkisi	NUM
de	CCONJ
Türkiye'nin	PROPN
sevdalısı	NOUN
.	PUNCT

Tüm	DET
dostlara	NOUN
haber	NOUN
ulaştıramadım	VERB
,	PUNCT
ama	CCONJ
kalan	VERB
dostlar	ADJ
her	DET
şeyi	NOUN
halletti	VERB
.	PUNCT

Her	DET
istediklerini	NOUN
verirseniz	VERB
kıymet	NOUN
bilmezler	VERB
,	PUNCT
üstelik	ADV
hiçbir	DET
şeyden	NOUN
zevk	NOUN
almaz	VERB
olurlar	VERB
.	PUNCT

ABD	NOUN
Başkanı	NOUN
George	PROPN
Bush	PROPN
,	PUNCT
Irak'taki	PROPN
Amerikan	ADJ
birliklerinin	NOUN
omuzlarındaki	NOUN
yükün	NOUN
,	PUNCT
sonbaharda	NOUN
müttefiklerin	NOUN
