एक	DET
होता	AUX
राजा	NOUN
.	PUNCT

त्याला	PRON
एक	DET
मुलगा	NOUN
होता	AUX
.	PUNCT

एकुलता	ADJ
एक	DET
मुलगा	NOUN
म्हणून	CCONJ
राजा	NOUN
-	PUNCT
राणी	NOUN
त्याला	PRON
जीव	NOUN
की	ADV
प्राण	NOUN
करित	VERB
.	PUNCT

परंतु	CCONJ
लाडामुळे	NOUN
तो	PRON
बिघडला	VERB
.	PUNCT

राजा	NOUN
मनात	NOUN
म्हणाला	VERB
,	PUNCT
"	PUNCT
याला	PRON
घालवून	VERB
द्यावे	VERB
.	PUNCT
"	PUNCT

"	PUNCT
टक्केटोणपे	NOUN
खाऊन	VERB
शहाणा	ADJ
होऊन	VERB
घरी	ADV
येईल	VERB
.	PUNCT
"	PUNCT

राजाने	NOUN
राणीला	NOUN
हा	DET
विचार	NOUN
सांगितला	VERB
.	PUNCT

आज	ADV
ना	CCONJ
उद्या	ADV
सुधारेल	VERB
तो	PRON
.	PUNCT

"	PUNCT
नका	AUX
घालवू	VERB
त्याला	PRON
दूर	ADJ
!	PUNCT
"	PUNCT
ती	PRON
रडत	VERB
म्हणाली	VERB
.	PUNCT

"	PUNCT
तुम्हा	DET
बायकांना	NOUN
कळत	VERB
नाही	AUX
.	PUNCT
"	PUNCT

"	PUNCT
आज	ADV
त्याला	PRON
हाकलून	VERB
देणे	VERB
तुला	PRON
कठोरपणाचे	NOUN
वाटले	VERB
तरी	SCONJ
तेच	PRON
हिताचे	NOUN
आहे	AUX
,	PUNCT
"	PUNCT
तो	PRON
म्हणाला	VERB
.	PUNCT

राणी	NOUN
काय	PRON
करणार	VERB
,	PUNCT
काय	PRON
बोलणार	VERB
?	PUNCT

रात्रभर	NOUN
तिला	PRON
झोप	NOUN
आली	VERB
नाही	AUX
.	PUNCT

सकाळी	ADV
राजा	NOUN
मुलाला	NOUN
म्हणाला	VERB
,	PUNCT
राज्यातून	NOUN
चालता	VERB
हो	VERB
.	PUNCT

आपण	PRON
आता	ADV
शहाणे	ADJ
झालोत	AUX
असे	ADV
वाटेल	VERB
तेव्हा	ADV
घरी	ADV
ये	VERB
!	PUNCT

तुमची	PRON
आज्ञा	NOUN
प्रमाण	NOUN
,	PUNCT
असे	ADJ
म्हणून	VERB
पित्याच्या	NOUN
पाया	NOUN
पडून	VERB
तो	PRON
आईचा	NOUN
निरोप	NOUN
घ्यायला	VERB
गेला	VERB
.	PUNCT

तो	PRON
आईच्या	NOUN
पाया	NOUN
पडला	VERB
.	PUNCT

आईने	NOUN
त्याला	PRON
पोटाशी	NOUN
धरले	VERB
.	PUNCT

हे	PRON
घे	VERB
चार	NUM
लाडू	NOUN
.	PUNCT

भूक	NOUN
-	PUNCT
तहानेचे	NOUN
लाडू	NOUN
,	PUNCT
ती	PRON
म्हणाली	VERB
.	PUNCT

आईचा	NOUN
आशीर्वाद	NOUN
घेऊन	VERB
,	PUNCT
ते	PRON
लाडू	NOUN
घेऊन	VERB
,	PUNCT
धनुष्यबाण	NOUN
आणि	CCONJ
तलवार	NOUN
घेऊन	VERB
तो	PRON
निघाला	VERB
.	PUNCT

पायी	ADV
जात	VERB
होता	AUX
.	PUNCT

दिवस	NOUN
गेला	VERB
,	PUNCT
रात्र	NOUN
गेली	VERB
.	PUNCT

चालत	VERB
होता	AUX
.	PUNCT

थकल्यावर	VERB
दगडाची	NOUN
उशी	NOUN
करून	VERB
वडाखाली	NOUN
झोपे	VERB
.	PUNCT

त्याला	PRON
भूक	NOUN
लागली	VERB
.	PUNCT

त्या	DET
लाडूंची	NOUN
त्याला	PRON
आठवण	NOUN
झाली	AUX
.	PUNCT

एक	DET
झरा	NOUN
खळखळ	ADV
वाहत	VERB
होता	AUX
.	PUNCT

हातपाय	NOUN
धुऊन	VERB
तेथे	ADV
बसला	VERB
.	PUNCT

त्याने	PRON
एक	DET
लाडू	NOUN
फोडला	VERB
तर	CCONJ
आतून	ADV
एक	DET
रत्न	NOUN
निघाले	VERB
.	PUNCT

त्याला	PRON
आनंद	NOUN
झाला	VERB
.	PUNCT

आईला	NOUN
किती	ADJ
चिंता	NOUN
ते	PRON
मनात	NOUN
येऊन	VERB
त्याचे	PRON
डोळे	NOUN
भरून	VERB
आले	VERB
.	PUNCT

लाडू	NOUN
खाऊन	VERB
,	PUNCT
पाणी	NOUN
पिऊन	VERB
तो	PRON
पुढे	ADP
निघाला	VERB
,	PUNCT
तर	CCONJ
त्याला	PRON
एक	DET
हरिणी	NOUN
दिसली	VERB
.	PUNCT

तिच्याभोवती	PRON
तिची	PRON
पाडसे	NOUN
खेळत	VERB
होती	AUX
.	PUNCT

राजपुत्राने	NOUN
धनुष्याला	NOUN
बाण	NOUN
लावला	VERB
.	PUNCT

तो	PRON
त्या	DET
हरिणीला	NOUN
मारणार	VERB
होता	AUX
;	PUNCT
परंतु	CCONJ
त्याला	PRON
स्वतःची	PRON
आई	NOUN
आठवली	VERB
.	PUNCT

माझी	PRON
आई	NOUN
मला	PRON
,	PUNCT
तशी	ADV
ही	DET
हरिणी	NOUN
या	DET
पाडसांना	NOUN
.	PUNCT

त्याचे	PRON
हृदय	NOUN
द्रवले	VERB
.	PUNCT

त्याने	PRON
बाण	NOUN
परत	ADV
भात्यात	NOUN
ठेवला	VERB
.	PUNCT

तो	PRON
पुढे	ADP
निघाला	VERB
.	PUNCT

काही	ADV
अंतर	NOUN
चालून	VERB
गेल्यावर	VERB
मागून	ADV
कोणीतरी	DET
